Id,Song Name,Artist id,Artist,Album Name,Release Date,Popularity,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Artist_followers,Genre
3i7mKjZKmslCFMxS1WM7DO,Late July,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,American Heartbreak,2022-05-20,66,,0.736,https://api.spotify.com/v1/audio-analysis/3i7mKjZKmslCFMxS1WM7DO,0.532,178020.0,0.354,3i7mKjZKmslCFMxS1WM7DO,0.0,2.0,0.11,-8.938,1.0,0.0504,151.266,4.0,https://api.spotify.com/v1/tracks/3i7mKjZKmslCFMxS1WM7DO,audio_features,spotify:track:3i7mKjZKmslCFMxS1WM7DO,0.419,825584,['oklahoma country']
2NmaDAnnP9zspaHLc5aSjb,Come Over,2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,Stick Season,2022-10-14,66,,0.542,https://api.spotify.com/v1/audio-analysis/2NmaDAnnP9zspaHLc5aSjb,0.497,197821.0,0.222,2NmaDAnnP9zspaHLc5aSjb,0.0,4.0,0.251,-10.72,1.0,0.039,150.175,3.0,https://api.spotify.com/v1/tracks/2NmaDAnnP9zspaHLc5aSjb,audio_features,spotify:track:2NmaDAnnP9zspaHLc5aSjb,0.46,570597,['pop']
2GJxkCRFJ6maLi2VmYRX9R,No Deal,45TgXXqMDdF8BkjA83OM7z,Rod Wave,Beautiful Mind,2022-08-12,66,,0.0478,https://api.spotify.com/v1/audio-analysis/2GJxkCRFJ6maLi2VmYRX9R,0.752,187730.0,0.523,2GJxkCRFJ6maLi2VmYRX9R,0.0,10.0,0.0622,-8.033,1.0,0.355,81.48,4.0,https://api.spotify.com/v1/tracks/2GJxkCRFJ6maLi2VmYRX9R,audio_features,spotify:track:2GJxkCRFJ6maLi2VmYRX9R,0.192,3916075,['florida rap']
0ehikRZdaCWkqg5gd8ilMJ,Hall of Fame,3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,Hall of Fame,2022-07-27,66,,0.096,https://api.spotify.com/v1/audio-analysis/0ehikRZdaCWkqg5gd8ilMJ,0.86,238333.0,0.69,0ehikRZdaCWkqg5gd8ilMJ,0.0,1.0,0.162,-5.807,1.0,0.185,137.01,4.0,https://api.spotify.com/v1/tracks/0ehikRZdaCWkqg5gd8ilMJ,audio_features,spotify:track:0ehikRZdaCWkqg5gd8ilMJ,0.331,2269437,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2d3d9xZutJjmUpntiyHt3F,Anti-Hero - Acoustic Version,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Anti-Hero (Acoustic Version),2022-11-25,65,,0.597,https://api.spotify.com/v1/audio-analysis/2d3d9xZutJjmUpntiyHt3F,0.624,196473.0,0.332,2d3d9xZutJjmUpntiyHt3F,0.000679,4.0,0.195,-9.989,1.0,0.0365,96.864,4.0,https://api.spotify.com/v1/tracks/2d3d9xZutJjmUpntiyHt3F,audio_features,spotify:track:2d3d9xZutJjmUpntiyHt3F,0.397,62687649,['pop']
5FwJ3Oevf84jNZE4kJ6mKh,Love Overdose,45TgXXqMDdF8BkjA83OM7z,Rod Wave,Jupiter's Diary: 7 Day Theory,2022-11-18,65,,0.0191,https://api.spotify.com/v1/audio-analysis/5FwJ3Oevf84jNZE4kJ6mKh,0.658,142286.0,0.572,5FwJ3Oevf84jNZE4kJ6mKh,0.0,1.0,0.0892,-9.966,1.0,0.039,139.933,1.0,https://api.spotify.com/v1/tracks/5FwJ3Oevf84jNZE4kJ6mKh,audio_features,spotify:track:5FwJ3Oevf84jNZE4kJ6mKh,0.293,3916075,['florida rap']
5ukKNHsxTosKxVxoRasnMb,The Answer Is No,45TgXXqMDdF8BkjA83OM7z,Rod Wave,Jupiter's Diary: 7 Day Theory,2022-11-18,64,,0.00286,https://api.spotify.com/v1/audio-analysis/5ukKNHsxTosKxVxoRasnMb,0.523,156763.0,0.539,5ukKNHsxTosKxVxoRasnMb,0.0,1.0,0.107,-10.079,1.0,0.107,115.288,5.0,https://api.spotify.com/v1/tracks/5ukKNHsxTosKxVxoRasnMb,audio_features,spotify:track:5ukKNHsxTosKxVxoRasnMb,0.228,3916075,['florida rap']
0Ymedt4smBo2400Sg3Vjow,Don't Need,45TgXXqMDdF8BkjA83OM7z,Rod Wave,Jupiter's Diary: 7 Day Theory,2022-11-18,63,,0.00173,https://api.spotify.com/v1/audio-analysis/0Ymedt4smBo2400Sg3Vjow,0.647,132000.0,0.643,0Ymedt4smBo2400Sg3Vjow,0.0,0.0,0.0626,-8.258,1.0,0.0646,150.027,4.0,https://api.spotify.com/v1/tracks/0Ymedt4smBo2400Sg3Vjow,audio_features,spotify:track:0Ymedt4smBo2400Sg3Vjow,0.629,3916075,['florida rap']
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,3TVXtAsR1Inumwj472S9r4,Drake,Her Loss,2022-11-04,95,,0.0503,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,0.561,239360.0,0.52,1bDbXMyjaUIooNwFE9wn0N,1.86e-06,11.0,0.355,-9.342,0.0,0.244,153.15,3.0,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,0.424,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),2022-09-22,89,,0.148,https://api.spotify.com/v1/audio-analysis/38T0tPVZHcPZyhtOcCP7pF,0.637,210576.0,0.715,38T0tPVZHcPZyhtOcCP7pF,0.0,2.0,0.0892,-4.971,0.0,0.0455,141.872,4.0,https://api.spotify.com/v1/tracks/38T0tPVZHcPZyhtOcCP7pF,audio_features,spotify:track:38T0tPVZHcPZyhtOcCP7pF,0.308,12073366,"['lgbtq+ hip hop', 'pop']"
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,OASIS,2019-06-28,88,,0.152,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,0.754,242573.0,0.646,0fea68AdmYNygeTGI4RC18,1.85e-05,7.0,0.108,-5.795,1.0,0.317,176.089,4.0,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,audio_features,spotify:track:0fea68AdmYNygeTGI4RC18,0.429,35863330,"['reggaeton', 'reggaeton colombiano', 'trap latino']"
0pqnGHJpmpxLKifKRmU6WP,Believer,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Evolve,2017-06-23,87,,0.0622,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,0.776,204347.0,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10.0,0.081,-4.374,0.0,0.128,124.949,4.0,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666,43537945,"['modern rock', 'rock']"
2bRKxuH1o7pTmb1y4GfdEc,Clean White Noise - Loopable with no fade,4W12lEvVl5wectUtRNrvDh,White Noise Baby Sleep,Best White Noise for Baby Sleep - Loopable with No Fade,2017-01-08,86,,0.791,https://api.spotify.com/v1/audio-analysis/2bRKxuH1o7pTmb1y4GfdEc,0.0,90228.0,0.00342,2bRKxuH1o7pTmb1y4GfdEc,1.0,8.0,0.111,-28.46,1.0,0.0,0.0,0.0,https://api.spotify.com/v1/tracks/2bRKxuH1o7pTmb1y4GfdEc,audio_features,spotify:track:2bRKxuH1o7pTmb1y4GfdEc,0.0,24501,['sleep']
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,=,2021-10-29,86,,0.0451,https://api.spotify.com/v1/audio-analysis/3rmo8F54jFF8OgYsqTxm5d,0.807,230747.0,0.893,3rmo8F54jFF8OgYsqTxm5d,2.79e-05,11.0,0.366,-3.745,0.0,0.0347,126.011,4.0,https://api.spotify.com/v1/tracks/3rmo8F54jFF8OgYsqTxm5d,audio_features,spotify:track:3rmo8F54jFF8OgYsqTxm5d,0.537,105408325,"['pop', 'uk pop']"
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],2021-10-28,85,,0.237,https://api.spotify.com/v1/audio-analysis/1r9xUipOqoNwggBpENDsvJ,0.728,173381.0,0.783,1r9xUipOqoNwggBpENDsvJ,0.0,11.0,0.434,-4.424,0.0,0.266,77.011,4.0,https://api.spotify.com/v1/tracks/1r9xUipOqoNwggBpENDsvJ,audio_features,spotify:track:1r9xUipOqoNwggBpENDsvJ,0.555,43537945,"['modern rock', 'rock']"
5kiZGSxgqPdv6rbqL9THdd,High Infidelity,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights (3am Edition),2022-10-22,85,,0.723,https://api.spotify.com/v1/audio-analysis/5kiZGSxgqPdv6rbqL9THdd,0.646,231475.0,0.529,5kiZGSxgqPdv6rbqL9THdd,0.0,10.0,0.0885,-10.179,1.0,0.0864,87.862,4.0,https://api.spotify.com/v1/tracks/5kiZGSxgqPdv6rbqL9THdd,audio_features,spotify:track:5kiZGSxgqPdv6rbqL9THdd,0.755,62687649,['pop']
7D0RhFcb3CrfPuTJ0obrod,Sparks,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,Parachutes,2000-07-10,85,,0.748,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,0.371,227093.0,0.268,7D0RhFcb3CrfPuTJ0obrod,0.0517,1.0,0.104,-10.506,1.0,0.0281,102.617,3.0,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,audio_features,spotify:track:7D0RhFcb3CrfPuTJ0obrod,0.165,39989440,"['permanent wave', 'pop']"
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Future Nostalgia,2020-03-27,84,,0.00883,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,0.702,203064.0,0.825,5nujrmhLynf4yMoMtj8AQF,0.0,6.0,0.0674,-3.787,0.0,0.0601,102.977,4.0,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,audio_features,spotify:track:5nujrmhLynf4yMoMtj8AQF,0.915,37329937,"['dance pop', 'pop', 'uk pop']"
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,Viva La Vida or Death and All His Friends,2008-05-26,84,,0.0954,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,0.486,242373.0,0.617,1mea3bSkSGXuIRvnydlB5b,3.23e-06,5.0,0.109,-7.115,0.0,0.0287,138.015,4.0,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,audio_features,spotify:track:1mea3bSkSGXuIRvnydlB5b,0.417,39989440,"['permanent wave', 'pop']"
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,everything i wanted,2019-11-13,84,,0.902,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,0.704,245426.0,0.225,3ZCTVFBt2Brf31RLEnCkWJ,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,audio_features,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,0.243,72283522,"['art pop', 'electropop', 'pop']"
2hLXUbsOU9cDb9RFva9FYr,MEMORIAS,0Q8NcsJwoCbZOHHW63su5S,Mora,MICRODOSIS,2022-04-01,84,,0.389,https://api.spotify.com/v1/audio-analysis/2hLXUbsOU9cDb9RFva9FYr,0.771,228750.0,0.707,2hLXUbsOU9cDb9RFva9FYr,0.0,2.0,0.0745,-6.404,0.0,0.055,127.963,4.0,https://api.spotify.com/v1/tracks/2hLXUbsOU9cDb9RFva9FYr,audio_features,spotify:track:2hLXUbsOU9cDb9RFva9FYr,0.317,1044559,['trap latino']
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),64KEffDW9EtZ1y2vBYgq8T,Marshmello,Leave Before You Love Me,2021-05-21,84,,0.00226,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,0.721,154983.0,0.738,4qu63nuBpdn0qHUHuObEj1,4.41e-06,7.0,0.118,-4.77,1.0,0.0403,119.976,4.0,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,audio_features,spotify:track:4qu63nuBpdn0qHUHuObEj1,0.637,34557398,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,An Evening With Silk Sonic,2021-11-11,83,,0.182,https://api.spotify.com/v1/audio-analysis/02VBYrHfVwfEWXk5DXyf0T,0.586,242096.0,0.616,02VBYrHfVwfEWXk5DXyf0T,0.0,5.0,0.0927,-7.964,1.0,0.0324,148.088,4.0,https://api.spotify.com/v1/tracks/02VBYrHfVwfEWXk5DXyf0T,audio_features,spotify:track:02VBYrHfVwfEWXk5DXyf0T,0.719,44487480,"['dance pop', 'pop']"
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,24K Magic,2016-11-17,83,,0.013,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.853,206693.0,0.56,0KKkJNfGyhkQ5aFogxQAPU,0.0,1.0,0.0944,-4.961,1.0,0.0406,134.066,4.0,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86,44487480,"['dance pop', 'pop']"
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,0HxX6imltnNXJyQhu4nsiO,LF SYSTEM,Afraid To Feel,2022-05-02,83,,0.0166,https://api.spotify.com/v1/audio-analysis/40SBS57su9xLiE1WqkXOVr,0.578,177525.0,0.912,40SBS57su9xLiE1WqkXOVr,0.00362,1.0,0.273,-3.929,1.0,0.114,127.87,4.0,https://api.spotify.com/v1/tracks/40SBS57su9xLiE1WqkXOVr,audio_features,spotify:track:40SBS57su9xLiE1WqkXOVr,0.68,37733,[]
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,Death of a Bachelor,2016-01-15,83,,0.00272,https://api.spotify.com/v1/audio-analysis/2DgdHcjWmO3qd50RzuBLgZ,0.506,208707.0,0.817,2DgdHcjWmO3qd50RzuBLgZ,0.0,11.0,0.0486,-5.051,0.0,0.0335,109.952,4.0,https://api.spotify.com/v1/tracks/2DgdHcjWmO3qd50RzuBLgZ,audio_features,spotify:track:2DgdHcjWmO3qd50RzuBLgZ,0.506,11537145,['modern rock']
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,Bam Bam (feat. Ed Sheeran),2022-03-04,83,,0.182,https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1,0.756,206071.0,0.697,0QBzMgT7NIeoCYy3sJCof1,0.0,8.0,0.333,-6.377,1.0,0.0401,94.996,4.0,https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1,audio_features,spotify:track:0QBzMgT7NIeoCYy3sJCof1,0.956,28592183,"['dance pop', 'pop', 'post-teen pop']"
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,4sj6D0zlMOl25nprDJBiU9,Andy Williams,The Andy Williams Christmas Album,1963-11-24,83,,0.766,https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN,0.24,151933.0,0.598,5hslUAKq9I9CG2bAulFkHN,0.0,7.0,0.117,-8.435,1.0,0.0369,201.629,3.0,https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN,audio_features,spotify:track:5hslUAKq9I9CG2bAulFkHN,0.776,455122,"['adult standards', 'brill building pop', 'easy listening']"
43zdsphuZLzwA9k4DJhU0I,when the party's over,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,83,,0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.367,196077.0,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,4.0,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.198,72283522,"['art pop', 'electropop', 'pop']"
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,X&Y,2005-06-07,83,,0.164,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,0.209,295533.0,0.417,7LVHVU3tWfcxj5aiPFEW4Q,0.00196,3.0,0.113,-8.74,1.0,0.0338,138.178,4.0,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,audio_features,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,0.124,39989440,"['permanent wave', 'pop']"
63OA8vSo2PhUkmQopR1l64,A Veces (feat. Feid),3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,A Veces (feat. Feid),2022-11-03,83,,0.0396,https://api.spotify.com/v1/audio-analysis/63OA8vSo2PhUkmQopR1l64,0.795,191555.0,0.672,63OA8vSo2PhUkmQopR1l64,0.0,1.0,0.0783,-4.392,1.0,0.0574,92.005,4.0,https://api.spotify.com/v1/tracks/63OA8vSo2PhUkmQopR1l64,audio_features,spotify:track:63OA8vSo2PhUkmQopR1l64,0.805,19447731,"['argentine hip hop', 'trap argentino', 'trap latino']"
57bgtoPSgt236HzfBOd8kj,Thunderstruck,711MCceyCBcFnzjGY4Q7Un,AC/DC,The Razors Edge,1990-09-24,83,,0.000147,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,0.502,292880.0,0.89,57bgtoPSgt236HzfBOd8kj,0.0117,4.0,0.217,-5.175,1.0,0.0364,133.52,4.0,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,audio_features,spotify:track:57bgtoPSgt236HzfBOd8kj,0.259,24908373,"['australian rock', 'hard rock', 'rock']"
0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),3wcj11K77LjEY1PkEazffa,Burna Boy,"Love, Damini",2022-07-07,82,,0.161,https://api.spotify.com/v1/audio-analysis/0HaRLPnr887lcQM2YQzkff,0.87,159124.0,0.479,0HaRLPnr887lcQM2YQzkff,0.000157,9.0,0.209,-7.779,1.0,0.165,104.059,4.0,https://api.spotify.com/v1/tracks/0HaRLPnr887lcQM2YQzkff,audio_features,spotify:track:0HaRLPnr887lcQM2YQzkff,0.717,3919766,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']"
4cacyP5c3PMlfnyjpg13xW,Betty (Get Money),2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Betty (Get Money),2022-06-10,82,,0.00524,https://api.spotify.com/v1/audio-analysis/4cacyP5c3PMlfnyjpg13xW,0.723,146471.0,0.772,4cacyP5c3PMlfnyjpg13xW,1.15e-05,1.0,0.367,-6.784,1.0,0.0792,102.004,4.0,https://api.spotify.com/v1/tracks/4cacyP5c3PMlfnyjpg13xW,audio_features,spotify:track:4cacyP5c3PMlfnyjpg13xW,0.58,1514244,['minnesota hip hop']
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,Doo-Wops & Hooligans,2010-10-05,81,,0.511,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,0.498,217867.0,0.59,161DnLWsx1i3u1JT05lzqU,0.0,1.0,0.107,-4.721,0.0,0.032,145.867,4.0,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,audio_features,spotify:track:161DnLWsx1i3u1JT05lzqU,0.0784,44487480,"['dance pop', 'pop']"
0rvbMTIWwMZaMC9UnubDPb,DOMINGO DE BOTE,0Q8NcsJwoCbZOHHW63su5S,Mora,PARAÍSO,2022-11-03,81,,0.121,https://api.spotify.com/v1/audio-analysis/0rvbMTIWwMZaMC9UnubDPb,0.813,190745.0,0.772,0rvbMTIWwMZaMC9UnubDPb,0.0,0.0,0.0886,-4.921,1.0,0.117,119.99,4.0,https://api.spotify.com/v1/tracks/0rvbMTIWwMZaMC9UnubDPb,audio_features,spotify:track:0rvbMTIWwMZaMC9UnubDPb,0.443,1044559,['trap latino']
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,6AgTAQt8XS6jRWi4sX7w49,Polo G,THE GOAT,2020-05-15,81,,0.345,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,0.832,132833.0,0.534,1VLtjHwRWOVJiE5Py7JxoQ,0.0,1.0,0.165,-7.813,0.0,0.253,93.924,4.0,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,audio_features,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,0.116,8647248,['chicago rap']
1kJXYVVUu7o3B9gaJpoxjm,Que Te Vaya Bien,1bfl0AU8SqmLkElptOprhC,Julión Álvarez y su Norteño Banda,Que Te Vaya Bien,2022-08-19,81,,0.23,https://api.spotify.com/v1/audio-analysis/1kJXYVVUu7o3B9gaJpoxjm,0.665,151773.0,0.469,1kJXYVVUu7o3B9gaJpoxjm,0.0,4.0,0.234,-5.809,0.0,0.028,97.972,3.0,https://api.spotify.com/v1/tracks/1kJXYVVUu7o3B9gaJpoxjm,audio_features,spotify:track:1kJXYVVUu7o3B9gaJpoxjm,0.383,1860453,"['banda', 'musica mexicana', 'norteno', 'sad sierreno']"
32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,Happier Than Ever (Edit),2021-07-28,81,,0.0468,https://api.spotify.com/v1/audio-analysis/32BeYxKPrig1LefHsC0Xuo,0.334,151444.0,0.599,32BeYxKPrig1LefHsC0Xuo,0.000392,0.0,0.205,-5.742,1.0,0.0365,161.74,3.0,https://api.spotify.com/v1/tracks/32BeYxKPrig1LefHsC0Xuo,audio_features,spotify:track:32BeYxKPrig1LefHsC0Xuo,0.127,72283522,"['art pop', 'electropop', 'pop']"
5r43qanLhUCdBj8HN3fa6B,Sunshine,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,Sunshine,2021-11-10,81,,0.137,https://api.spotify.com/v1/audio-analysis/5r43qanLhUCdBj8HN3fa6B,0.697,163855.0,0.875,5r43qanLhUCdBj8HN3fa6B,0.0,5.0,0.28,-4.621,1.0,0.034,140.069,4.0,https://api.spotify.com/v1/tracks/5r43qanLhUCdBj8HN3fa6B,audio_features,spotify:track:5r43qanLhUCdBj8HN3fa6B,0.774,14569606,"['piano rock', 'pop']"
2X8AGLwb9F0JzJ9zT27a22,Éxtasis,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,Éxtasis,2022-10-27,81,,0.276,https://api.spotify.com/v1/audio-analysis/2X8AGLwb9F0JzJ9zT27a22,0.829,191607.0,0.747,2X8AGLwb9F0JzJ9zT27a22,0.0,7.0,0.339,-3.511,1.0,0.149,98.03,4.0,https://api.spotify.com/v1/tracks/2X8AGLwb9F0JzJ9zT27a22,audio_features,spotify:track:2X8AGLwb9F0JzJ9zT27a22,0.576,10812997,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,3TVXtAsR1Inumwj472S9r4,Drake,More Life,2017-03-18,80,,0.111,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,0.766,219692.0,0.283,6n3HGiq4v35D6eFOSwqYuo,0.0172,8.0,0.115,-10.33,0.0,0.0846,97.04,4.0,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,audio_features,spotify:track:6n3HGiq4v35D6eFOSwqYuo,0.144,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,Shoot For The Stars Aim For The Moon,2020-07-03,80,,0.114,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,0.823,190476.0,0.586,0PvFJmanyNQMseIFrU708S,0.0,6.0,0.193,-6.606,0.0,0.2,125.971,4.0,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,audio_features,spotify:track:0PvFJmanyNQMseIFrU708S,0.347,11502310,['brooklyn drill']
7GNRUsU3M4XNDDB9xle5Dz,That That (prod. & feat. SUGA of BTS),2dd5mrQZvg6SmahdgVKDzh,PSY,PSY 9th,2022-04-29,80,,0.0299,https://api.spotify.com/v1/audio-analysis/7GNRUsU3M4XNDDB9xle5Dz,0.905,174647.0,0.962,7GNRUsU3M4XNDDB9xle5Dz,0.0,4.0,0.0272,-3.197,1.0,0.0856,129.969,4.0,https://api.spotify.com/v1/tracks/7GNRUsU3M4XNDDB9xle5Dz,audio_features,spotify:track:7GNRUsU3M4XNDDB9xle5Dz,0.906,1568887,"['k-pop', 'k-rap', 'korean old school hip hop']"
5aucVLKiumD89mxVCB4zvS,Rush Hour (Feat. j-hope of BTS),6aLdhHUqgdKE86xbtNmY8g,Crush,Rush Hour,2022-09-22,79,,0.157,https://api.spotify.com/v1/audio-analysis/5aucVLKiumD89mxVCB4zvS,0.738,177303.0,0.714,5aucVLKiumD89mxVCB4zvS,0.0,0.0,0.31,-5.235,1.0,0.249,95.035,4.0,https://api.spotify.com/v1/tracks/5aucVLKiumD89mxVCB4zvS,audio_features,spotify:track:5aucVLKiumD89mxVCB4zvS,0.74,1057458,"['k-pop', 'korean r&b']"
7CAdT0HdiQNlt1C7xk2hep,Stay Alive (Prod. SUGA of BTS),6HaGTQPmzraVmaVxvz6EUc,Jung Kook,Stay Alive (Prod. SUGA of BTS),2022-02-11,79,,0.299,https://api.spotify.com/v1/audio-analysis/7CAdT0HdiQNlt1C7xk2hep,0.512,210928.0,0.76,7CAdT0HdiQNlt1C7xk2hep,0.0,2.0,0.103,-5.889,0.0,0.0682,130.096,4.0,https://api.spotify.com/v1/tracks/7CAdT0HdiQNlt1C7xk2hep,audio_features,spotify:track:7CAdT0HdiQNlt1C7xk2hep,0.495,5087045,['k-pop']
6Y46tOTRhkBamosyuWa6YX,LA FAMA,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,MOTOMAMI,2022-03-18,79,,0.947,https://api.spotify.com/v1/audio-analysis/6Y46tOTRhkBamosyuWa6YX,0.766,188107.0,0.295,6Y46tOTRhkBamosyuWa6YX,4.44e-05,0.0,0.119,-7.893,0.0,0.0464,136.016,4.0,https://api.spotify.com/v1/tracks/6Y46tOTRhkBamosyuWa6YX,audio_features,spotify:track:6Y46tOTRhkBamosyuWa6YX,0.805,6302767,['r&b en espanol']
